0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,x,y
36,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
36,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
38,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
37,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
37,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
37,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
36,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
47,32,31,43,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2.0
51,34,31,51,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2.0
51,34,30,53,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10.4,2.0
51,34,31,49,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,10.4,2.0
51,30,31,55,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,10.4,2.0
51,31,31,44,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,10.4,2.0
51,33,0,54,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,10.4,2.0
51,34,0,56,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,10.4,2.0
53,35,0,56,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,10.4,2.0
46,43,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
46,46,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
47,44,38,48,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
49,46,38,48,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
49,47,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
50,47,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
49,47,39,43,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
46,47,39,46,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
46,44,39,46,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,3.0
58,40,36,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
52,40,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
49,40,35,54,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
52,37,0,56,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
55,35,0,56,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
55,37,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
55,40,0,55,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
55,40,0,52,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
56,40,0,55,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10.4,4.0
56,42,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
55,44,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
52,44,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
54,42,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
54,43,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
54,43,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
54,43,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
53,43,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
53,43,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,5.0
59,47,37,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,47,37,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,48,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,49,36,56,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,48,38,56,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,47,36,56,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,47,36,56,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,47,35,56,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
59,48,35,57,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,10.4,6.0
51,42,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
51,37,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
51,38,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
49,42,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
45,43,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
44,43,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
48,43,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
44,42,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
44,41,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,7.0
63,52,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
63,54,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
65,56,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
48,56,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
60,56,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
64,54,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
64,56,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
64,56,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
64,46,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,8.0
65,44,35,43,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
66,40,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
66,45,36,55,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
65,46,36,57,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
67,44,33,56,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
67,44,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
66,46,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
67,48,36,48,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
67,45,38,48,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.0
77,43,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
77,43,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,43,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,43,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,43,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,43,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,41,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,41,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
78,43,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.0
